id,track_name,artist_name,genre,year,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,speechiness
19002,Someone You Loved,Lewis Capaldi,R&B,2023,0.501,0.405,0.446,109.891,0.751,0.0,0.105,0.0319
19003,Forget Me,Lewis Capaldi,Pop,2023,0.669,0.742,0.716,101.982,0.296,0.0,0.355,0.0441
19004,Before You Go,Lewis Capaldi,Folk,2023,0.459,0.575,0.183,111.881,0.604,0.0,0.0885,0.0573
19005,Pointless,Lewis Capaldi,Pop,2023,0.325,0.59,0.278,180.449,0.0686,0.0,0.104,0.0495
19006,Bruises,Lewis Capaldi,R&B,2023,0.736,0.308,0.361,111.202,0.946,0.0,0.186,0.0677
19007,Hold Me While You Wait,Lewis Capaldi,R&B,2023,0.688,0.53,0.162,106.958,0.443,0.0,0.0995,0.0333
19008,Forever,Lewis Capaldi,R&B,2023,0.646,0.355,0.364,84.988,0.873,0.0,0.115,0.0263
19009,Grace,Lewis Capaldi,R&B,2023,0.722,0.565,0.488,104.483,0.435,0.0,0.165,0.0335
19010,drivers license - Spotify Singles,Lewis Capaldi,R&B,2023,0.543,0.23,0.307,127.357,0.845,0.0,0.11,0.0417
19011,Leaving My Love Behind,Lewis Capaldi,Folk,2023,0.409,0.446,0.135,75.638,0.65,0.0,0.0862,0.0317
19012,The Motto,Ava Max,Pop,2023,0.754,0.763,0.464,117.953,0.0301,2.23e-05,0.0901,0.0435
19013,Kings & Queens,Ava Max,Pop,2023,0.637,0.69,0.457,129.857,0.00786,0.0,0.124,0.0405
19014,Sweet but Psycho,Ava Max,Pop,2023,0.72,0.706,0.62,133.002,0.0684,0.0,0.166,0.0473
19015,Dancing’s Done,Ava Max,Rock,2023,0.588,0.835,0.215,113.997,0.0171,1.61e-06,0.113,0.0595
19016,My Head & My Heart,Ava Max,Pop,2023,0.614,0.934,0.436,116.001,0.0697,0.0,0.121,0.07
19017,Million Dollar Baby,Ava Max,Pop,2023,0.653,0.85,0.642,133.017,0.0328,9.16e-06,0.337,0.0867
19018,Maybe You’re The Problem,Ava Max,Rock,2023,0.532,0.835,0.447,166.003,0.0404,0.0,0.0648,0.129
19019,Into Your Arms (feat. Ava Max),Ava Max,Rock,2023,0.504,0.788,0.228,170.039,0.0134,0.0,0.363,0.215
19020,Weapons,Ava Max,Rock,2023,0.506,0.846,0.268,169.813,0.0189,0.0,0.0835,0.0497
19021,"Alone, Pt. II",Ava Max,R&B,2023,0.673,0.659,0.628,88.011,0.539,0.0,0.129,0.0439
19022,Out thë way,Yeat,Hip-Hop,2023,0.767,0.628,0.798,128.07,0.21,8.79e-06,0.275,0.242
19023,Monëy so big,Yeat,Pop,2023,0.693,0.575,0.353,138.016,0.121,0.0,0.104,0.0906
19024,Flawlëss (feat. Lil Uzi Vert),Yeat,Rock,2023,0.474,0.805,0.109,131.001,0.0715,0.0,0.147,0.332
19025,Talk,Yeat,Hip-Hop,2023,0.698,0.763,0.252,139.939,0.0873,0.0,0.647,0.205
19026,Sorry Bout That,Yeat,Pop,2023,0.73,0.643,0.492,141.961,8.47e-05,0.0,0.203,0.0984
19027,On tha linë,Yeat,Hip-Hop,2023,0.771,0.594,0.119,149.106,0.00482,6.88e-06,0.111,0.193
19028,Poppin,Yeat,R&B,2023,0.705,0.613,0.259,74.521,0.262,6.97e-06,0.198,0.123
19029,Gët Busy,Yeat,Pop,2023,0.66,0.58,0.115,139.902,0.0372,0.0,0.116,0.0393
19030,Dëserve it,Yeat,Hip-Hop,2023,0.707,0.6,0.598,75.944,0.0786,0.0,0.325,0.219
19031,Turban,Yeat,Hip-Hop,2023,0.669,0.682,0.345,148.153,0.00165,0.0116,0.339,0.293
19032,Unholy (feat. Kim Petras),Kim Petras,Latin,2023,0.712,0.463,0.206,131.199,0.011,2.96e-06,0.301,0.0797
19033,Unholy (feat. Kim Petras) - ACRAZE Remix,Kim Petras,Latin,2023,0.743,0.893,0.369,130.072,0.00284,0.000369,0.113,0.129
19034,brrr,Kim Petras,Rock,2023,0.569,0.808,0.449,146.902,0.091,0.0,0.173,0.171
19035,Unholy (feat. Kim Petras) - Disclosure Remix,Kim Petras,Pop,2023,0.742,0.778,0.171,128.014,0.00495,0.00754,0.343,0.0505
19036,Treat Me Like A Slut,Kim Petras,Pop,2023,0.914,0.696,0.572,130.028,0.00225,7.97e-05,0.0979,0.134
19037,Unholy (feat. Kim Petras) - David Guetta Acid Remix,Kim Petras,Pop,2023,0.688,0.89,0.189,127.018,0.0124,0.00785,0.121,0.0377
19038,Can't Do Better,Kim Petras,Pop,2023,0.473,0.655,0.295,131.975,0.069,1.12e-06,0.144,0.0373
19039,Unlock it (Lock It) - feat. Kim Petras and Jay Park,Kim Petras,Rock,2023,0.504,0.711,0.5,134.824,0.0585,1.83e-05,0.382,0.0452
19040,Heart to Break,Kim Petras,Hip-Hop,2023,0.737,0.602,0.88,109.039,0.0393,2.74e-06,0.236,0.204
19041,Made You Look (feat. Kim Petras),Kim Petras,R&B,2023,0.809,0.531,0.817,145.024,0.298,0.0,0.0748,0.0735
19042,Tarot,Jhayco,Pop,2023,0.795,0.684,0.419,114.011,0.0225,0.0,0.658,0.0419
19043,En La De Ella,Jhayco,Pop,2023,0.816,0.77,0.671,96.99,0.0798,0.0,0.118,0.0538
19044,MEMORIAS,Jhayco,Pop,2023,0.771,0.707,0.317,127.963,0.389,0.0,0.0745,0.055
19045,DÁKITI,Jhayco,R&B,2023,0.731,0.573,0.145,109.928,0.401,5.22e-05,0.113,0.0544
19046,No Me Conoce - Remix,Jhayco,Pop,2023,0.804,0.787,0.562,91.974,0.14,0.0,0.0927,0.0746
19047,CÓMO SE SIENTE - Remix,Jhayco,Pop,2023,0.807,0.606,0.304,92.988,0.0946,0.0,0.119,0.088
19048,512,Jhayco,R&B,2023,0.818,0.673,0.695,87.961,0.348,0.0,0.172,0.148
19049,Ley Seca,Jhayco,Pop,2023,0.759,0.842,0.584,105.059,0.101,0.0,0.134,0.096
19050,Fiel,Jhayco,Pop,2023,0.849,0.701,0.505,98.005,0.407,0.0,0.112,0.06
19051,911 (Remix),Jhayco,Pop,2023,0.816,0.71,0.784,93.02,0.165,0.0,0.292,0.0398
19052,The Box,Roddy Ricch,Pop,2023,0.896,0.586,0.642,116.971,0.104,0.0,0.79,0.0559
19053,Ballin' (with Roddy Ricch),Roddy Ricch,R&B,2023,0.809,0.545,0.244,97.008,0.392,0.0,0.151,0.0735
19054,Cooped Up (with Roddy Ricch),Roddy Ricch,Hip-Hop,2023,0.669,0.773,0.377,93.923,0.038,0.0,0.113,0.153
19055,Twin (feat. Lil Durk),Roddy Ricch,Hip-Hop,2023,0.767,0.611,0.395,83.973,0.0412,0.000151,0.107,0.177
19056,Down Below,Roddy Ricch,Pop,2023,0.926,0.454,0.34,119.969,0.036,0.000422,0.0896,0.0732
19057,Walk Em Down (feat. Roddy Ricch),Roddy Ricch,Hip-Hop,2023,0.867,0.744,0.645,84.005,0.268,0.0,0.0713,0.227
19058,High Fashion (feat. Mustard),Roddy Ricch,R&B,2023,0.831,0.499,0.511,97.956,0.269,0.0,0.3,0.114
19059,4 Da Gang (with Roddy Ricch),Roddy Ricch,Hip-Hop,2023,0.87,0.561,0.691,100.458,0.0124,0.0,0.103,0.186
19060,late at night,Roddy Ricch,Hip-Hop,2023,0.621,0.405,0.141,98.427,0.382,0.0,0.152,0.437
19061,Aston Martin Truck,Roddy Ricch,Hip-Hop,2023,0.749,0.548,0.581,153.855,0.194,0.0,0.16,0.352
19062,10:35,Tate McRae,Pop,2023,0.696,0.793,0.698,120.003,0.0683,3.78e-06,0.18,0.097
19063,you broke me first,Tate McRae,R&B,2023,0.667,0.373,0.0823,124.148,0.785,0.0,0.0906,0.05
19064,that way,Tate McRae,Folk,2023,0.453,0.383,0.333,105.029,0.728,0.0,0.387,0.163
19065,she's all i wanna be,Tate McRae,Pop,2023,0.602,0.626,0.619,160.118,0.0129,9.02e-06,0.144,0.0396
19066,uh oh,Tate McRae,Hip-Hop,2023,0.625,0.604,0.372,174.089,0.257,2.06e-05,0.129,0.339
19067,You,Tate McRae,Pop,2023,0.691,0.695,0.514,106.064,0.0592,0.0,0.0647,0.0367
19068,One Day,Tate McRae,Folk,2023,0.436,0.153,0.415,71.684,0.911,0.0,0.129,0.0454
19069,Teenage Mind,Tate McRae,R&B,2023,0.671,0.335,0.115,119.369,0.756,1.85e-06,0.109,0.0605
19070,feel like shit,Tate McRae,R&B,2023,0.519,0.383,0.157,144.565,0.572,0.0,0.124,0.0495
19071,chaotic,Tate McRae,R&B,2023,0.663,0.374,0.351,106.967,0.54,0.0,0.101,0.0367
19072,A Veces (feat. Feid),Paulo Londra,Pop,2023,0.801,0.629,0.835,92.012,0.0617,0.0,0.0702,0.0615
19073,Por Deporte,Paulo Londra,Hip-Hop,2023,0.711,0.711,0.663,173.945,0.102,0.0,0.138,0.406
19074,Nena Maldición (feat. Lenny Tavárez),Paulo Londra,Pop,2023,0.566,0.531,0.367,118.96,0.192,0.0,0.179,0.0716
19075,"Paulo Londra: Bzrp Music Sessions, Vol. 23",Paulo Londra,Rock,2023,0.527,0.91,0.329,95.943,0.25,0.0,0.0857,0.122
19076,Tal Vez,Paulo Londra,Hip-Hop,2023,0.855,0.649,0.741,161.986,0.25,0.0,0.0801,0.151
19077,Plan A,Paulo Londra,Rock,2023,0.586,0.849,0.534,173.938,0.0621,0.0,0.0809,0.0445
19078,Te Amo,Paulo Londra,Pop,2023,0.849,0.724,0.63,98.005,0.0204,5.98e-06,0.235,0.0665
19079,Me Tiene Mal,Paulo Londra,Hip-Hop,2023,0.687,0.598,0.594,84.953,0.913,4.62e-05,0.168,0.257
19080,Adan y Eva,Paulo Londra,Hip-Hop,2023,0.767,0.709,0.72,171.993,0.323,0.0,0.0745,0.336
19081,Por Eso Vine,Paulo Londra,Hip-Hop,2023,0.76,0.646,0.625,188.009,0.233,0.0,0.0905,0.433
19082,Heart On Ice,Rod Wave,Latin,2023,0.732,0.387,0.242,157.875,0.0493,0.0,0.141,0.0741
19083,Rags2Riches 2 (feat. Lil Baby),Rod Wave,Hip-Hop,2023,0.874,0.443,0.298,118.004,0.147,0.0,0.124,0.241
19084,Street Runner,Rod Wave,Pop,2023,0.599,0.61,0.434,159.933,0.213,0.000414,0.151,0.24
19085,Alone,Rod Wave,R&B,2023,0.596,0.545,0.0923,82.07,0.703,0.0,0.0811,0.0368
19086,Tombstone,Rod Wave,Pop,2023,0.55,0.637,0.535,84.448,0.597,0.0,0.129,0.163
19087,Break My Heart,Rod Wave,Pop,2023,0.722,0.483,0.355,85.007,0.00792,0.0,0.0977,0.0455
19088,Sweet Little Lies,Rod Wave,Pop,2023,0.656,0.679,0.27,159.978,0.014,0.0,0.101,0.0598
19089,Girl Of My Dreams,Rod Wave,R&B,2023,0.637,0.562,0.352,75.041,0.488,0.0,0.114,0.0694
19090,Chip On My Shoulder,Rod Wave,Hip-Hop,2023,0.668,0.365,0.623,71.066,0.887,0.0,0.0763,0.509
19091,The Greatest,Rod Wave,Pop,2023,0.731,0.405,0.591,125.96,0.0899,0.0,0.0696,0.148
19092,Sereia,Xamã,R&B,2023,0.651,0.661,0.505,114.528,0.276,0.0,0.105,0.147
19093,MAMA.CITA (hasta la vista),Xamã,Pop,2023,0.778,0.706,0.71,129.027,0.0607,0.0,0.0969,0.133
19094,Poesia Acústica 13,Xamã,R&B,2023,0.572,0.579,0.5,127.982,0.469,0.0,0.136,0.128
19095,Malvadão 3,Xamã,Hip-Hop,2023,0.821,0.609,0.516,133.133,0.378,0.0,0.136,0.268
19096,Poesia Acústica #6: Era uma Vez,Xamã,R&B,2023,0.518,0.575,0.577,93.885,0.427,0.0,0.153,0.0524
19097,Poesia Acústica #9: Melhor Forma,Xamã,R&B,2023,0.733,0.688,0.654,130.026,0.455,0.0,0.117,0.0672
19098,Poesia Acústica 11: Nada Mudou,Xamã,R&B,2023,0.725,0.622,0.356,119.985,0.579,0.0,0.144,0.0438
19099,Puto de Luxo,Xamã,R&B,2023,0.728,0.586,0.721,128.922,0.238,0.0,0.0687,0.106
19100,Luxúria,Xamã,Hip-Hop,2023,0.737,0.564,0.684,140.075,0.301,0.0,0.0985,0.316
19101,Leão,Xamã,R&B,2023,0.685,0.457,0.284,130.026,0.755,0.0,0.152,0.0468
19102,CAIRO,Ovy On The Drums,Hip-Hop,2023,0.951,0.692,0.431,115.047,0.472,0.000182,0.0894,0.312
19103,SIN SEÑAL,Ovy On The Drums,Pop,2023,0.822,0.851,0.749,117.992,0.333,0.00792,0.105,0.0422
19104,CHAO BEBE,Ovy On The Drums,Pop,2023,0.869,0.74,0.598,117.949,0.649,7.95e-06,0.135,0.108
19105,Inolvidable,Ovy On The Drums,R&B,2023,0.84,0.543,0.74,139.929,0.678,0.0,0.128,0.0568
19106,Tendencia Global,Ovy On The Drums,Pop,2023,0.867,0.766,0.607,91.023,0.527,8.5e-05,0.111,0.124
19107,Miedito o Qué? (feat. KAROL G),Ovy On The Drums,Pop,2023,0.851,0.776,0.804,95.995,0.12,0.0,0.1,0.0561
19108,Ya No Somos,Ovy On The Drums,Pop,2023,0.829,0.635,0.598,90.007,0.145,1.1e-05,0.0888,0.119
19109,Sigo Buscandote,Ovy On The Drums,R&B,2023,0.859,0.691,0.765,91.974,0.244,0.0,0.107,0.131
19110,BORRACHA,Ovy On The Drums,Pop,2023,0.812,0.741,0.902,95.0,0.172,5.83e-06,0.0943,0.0441
19111,Ya no me llames,Ovy On The Drums,R&B,2023,0.846,0.602,0.446,97.01,0.207,7.32e-06,0.0999,0.0864
19112,Ai Preto,L7NNON,Hip-Hop,2023,0.953,0.57,0.834,129.947,0.537,0.0,0.0993,0.245
19113,Poesia Acústica 13,L7NNON,R&B,2023,0.572,0.579,0.5,127.982,0.469,0.0,0.136,0.128
19114,Digo ou Não Digo - Ao Vivo,L7NNON,Pop,2023,0.585,0.843,0.795,141.921,0.646,1.16e-05,0.922,0.0546
19115,Corte Americano,L7NNON,R&B,2023,0.728,0.665,0.473,129.055,0.555,0.0,0.14,0.0595
19116,Sem Dó,L7NNON,Pop,2023,0.612,0.661,0.659,172.467,0.163,0.0,0.103,0.133
19117,Poesia Acústica #9: Melhor Forma,L7NNON,R&B,2023,0.733,0.688,0.654,130.026,0.455,0.0,0.117,0.0672
19118,Konteiner,L7NNON,Pop,2023,0.797,0.797,0.487,128.993,0.0448,0.0,0.0504,0.0654
19119,Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho),L7NNON,Hip-Hop,2023,0.93,0.673,0.95,129.967,0.275,0.0,0.142,0.409
19120,Freio da Blazer,L7NNON,Pop,2023,0.515,0.63,0.367,121.98,0.274,0.0,0.1,0.168
19121,Poesia Acústica 11: Nada Mudou,L7NNON,R&B,2023,0.725,0.622,0.356,119.985,0.579,0.0,0.144,0.0438
19122,Mon Amour - Remix,Aitana,Pop,2023,0.748,0.761,0.362,116.041,0.122,6.56e-06,0.0984,0.102
19123,mariposas,Aitana,Pop,2023,0.692,0.75,0.443,120.037,0.145,0.0,0.133,0.0411
19124,Formentera,Aitana,Pop,2023,0.781,0.645,0.803,128.007,0.0903,1.58e-06,0.226,0.0399
19125,Quieres,Aitana,Hip-Hop,2023,0.796,0.646,0.663,180.03,0.0744,0.0,0.127,0.158
19126,Presiento,Aitana,Hip-Hop,2023,0.711,0.727,0.465,180.039,0.168,0.0,0.296,0.162
19127,Vas A Quedarte,Aitana,Folk,2023,0.395,0.508,0.168,89.859,0.795,3.63e-06,0.0627,0.0326
19128,Más De Lo Que Aposté,Aitana,Pop,2023,0.621,0.918,0.834,151.988,0.0754,0.0,0.13,0.0552
19129,En El Coche,Aitana,Pop,2023,0.856,0.65,0.893,128.03,0.15,1.13e-06,0.375,0.0952
19130,La última,Aitana,R&B,2023,0.685,0.511,0.251,118.059,0.498,0.0,0.343,0.0471
19131,CORAZÓN SIN VIDA,Aitana,Pop,2023,0.377,0.584,0.444,91.671,0.153,0.0,0.0662,0.0495
19132,2055,Sleepy Hallow,Hip-Hop,2023,0.829,0.512,0.638,80.511,0.492,0.0,0.12,0.187
19133,Die Young (feat. 347aidan),Sleepy Hallow,Hip-Hop,2023,0.808,0.582,0.675,77.471,0.827,0.0,0.111,0.338
19134,Weight On Me,Sleepy Hallow,Hip-Hop,2023,0.801,0.533,0.626,121.959,0.707,4.28e-05,0.125,0.222
19135,Basketball Dreams (Intro),Sleepy Hallow,Folk,2023,0.587,0.282,0.53,188.37,0.947,0.0,0.11,0.308
19136,Marie,Sleepy Hallow,R&B,2023,0.742,0.498,0.926,99.95,0.707,0.0,0.109,0.0498
19137,Molly,Sleepy Hallow,Hip-Hop,2023,0.812,0.385,0.742,133.993,0.787,0.0,0.103,0.416
19138,Low Key (Bonus),Sleepy Hallow,Hip-Hop,2023,0.884,0.494,0.96,100.098,0.862,0.0,0.349,0.207
19139,1999,Sleepy Hallow,R&B,2023,0.802,0.502,0.675,123.097,0.856,0.0,0.256,0.059
19140,Breakin Bad (Okay),Sleepy Hallow,Hip-Hop,2023,0.748,0.62,0.915,94.508,0.34,0.0,0.15,0.349
19141,2 Mins of Pain (feat. Alborosie),Sleepy Hallow,Hip-Hop,2023,0.886,0.434,0.785,147.995,0.101,1.22e-06,0.297,0.403
19142,Felina,WIU,Pop,2023,0.585,0.662,0.533,169.239,0.385,0.0,0.0966,0.351
19143,Coração de Gelo,WIU,Pop,2023,0.732,0.671,0.836,159.907,0.124,0.0,0.128,0.082
19144,Vampiro,WIU,Pop,2023,0.782,0.643,0.627,114.994,0.0136,0.0,0.0654,0.0438
19145,Brinca Demais,WIU,Hip-Hop,2023,0.754,0.633,0.228,99.597,0.398,0.0,0.117,0.181
19146,Horas Iguais,WIU,R&B,2023,0.796,0.618,0.353,120.987,0.229,0.0,0.0737,0.0387
19147,Oração,WIU,Hip-Hop,2023,0.732,0.614,0.358,173.911,0.187,0.0,0.112,0.387
19148,Ciumenta,WIU,Rock,2023,0.432,0.822,0.465,179.322,0.0601,0.0,0.087,0.376
19149,Lealdade,WIU,Rock,2023,0.586,0.756,0.917,91.737,0.172,0.0,0.0851,0.326
19150,Lágrimas de Crocodilo,WIU,Pop,2023,0.484,0.671,0.201,164.926,0.177,0.0,0.144,0.245
19151,Angelina,WIU,Pop,2023,0.861,0.704,0.404,97.055,0.048,0.0,0.102,0.149
19152,Until I Found You (with Em Beihold) - Em Beihold Version,Em Beihold,R&B,2023,0.551,0.55,0.342,101.19,0.777,0.0,0.202,0.0286
19153,Numb Little Bug,Em Beihold,R&B,2023,0.742,0.527,0.638,84.974,0.327,0.0,0.25,0.0769
19154,City of Angels,Em Beihold,R&B,2023,0.684,0.371,0.338,75.018,0.791,0.0,0.316,0.0436
19155,Groundhog Day,Em Beihold,R&B,2023,0.803,0.459,0.51,84.967,0.56,0.0,0.0747,0.0689
19156,Numb Little Bug - Piano Version,Em Beihold,R&B,2023,0.583,0.268,0.846,84.697,0.757,0.0,0.0805,0.0617
19157,Too Precious,Em Beihold,R&B,2023,0.8,0.558,0.453,118.039,0.29,0.0,0.142,0.0459
19158,12345,Em Beihold,R&B,2023,0.731,0.605,0.557,138.003,0.383,7.57e-05,0.117,0.0358
19159,Nobody Else,Em Beihold,R&B,2023,0.822,0.531,0.634,128.991,0.862,0.000284,0.124,0.0864
19160,Egg in the Backseat,Em Beihold,R&B,2023,0.784,0.617,0.661,116.123,0.273,0.0,0.286,0.0334
19161,Goo,Em Beihold,Pop,2023,0.809,0.806,0.598,124.029,0.348,1.63e-06,0.236,0.0643
19162,CÓMO CHILLA ELLA,YSY A,Hip-Hop,2023,0.933,0.699,0.798,128.036,0.197,4.48e-05,0.0617,0.177
19163,A POR TODO,YSY A,Hip-Hop,2023,0.796,0.567,0.226,82.02,0.0732,4.2e-05,0.239,0.199
19164,CUÁNTO VALE HACER EL AMOR?,YSY A,Hip-Hop,2023,0.854,0.697,0.499,104.982,0.387,7.97e-05,0.101,0.207
19165,Pintao,YSY A,Pop,2023,0.735,0.797,0.471,105.765,0.143,0.0,0.0823,0.0638
19166,CUÁNTOS TÉRMINOS?,YSY A,Pop,2023,0.738,0.744,0.569,124.492,0.0478,3.92e-06,0.251,0.103
19167,#Ysya2020 Vol. 5 - Silbando,YSY A,Hip-Hop,2023,0.936,0.659,0.537,96.515,0.327,0.0,0.101,0.173
19168,RELOJES REVENTADOS,YSY A,Hip-Hop,2023,0.745,0.684,0.296,146.761,0.293,0.0,0.105,0.154
19169,UOH OH OH,YSY A,Pop,2023,0.925,0.714,0.36,118.966,0.015,0.000136,0.12,0.0502
19170,"YSY A: Bzrp Music Sessions, Vol. 37",YSY A,Hip-Hop,2023,0.828,0.788,0.961,116.939,0.38,0.0,0.072,0.301
19171,Hijo de la Noche,YSY A,Pop,2023,0.7,0.82,0.313,129.973,0.196,0.0,0.258,0.0351
19172,Took Her To The O,King Von,Hip-Hop,2023,0.82,0.592,0.4,159.98,0.0149,4.71e-06,0.121,0.29
19173,"Crazy Story, Pt. 3",King Von,Hip-Hop,2023,0.729,0.73,0.41,156.953,0.00165,4.33e-05,0.118,0.261
19174,Armed & Dangerous,King Von,Hip-Hop,2023,0.696,0.592,0.232,188.051,0.152,0.0,0.127,0.319
19175,Don't Play That,King Von,Hip-Hop,2023,0.947,0.605,0.656,129.988,0.0748,7.54e-06,0.0901,0.346
19176,Still Trappin',King Von,Hip-Hop,2023,0.877,0.679,0.624,144.93,0.0458,0.0,0.0987,0.355
19177,Ride,King Von,Pop,2023,0.596,0.594,0.354,161.985,0.0239,0.0,0.125,0.191
19178,Back Again (feat. Lil Durk),King Von,Hip-Hop,2023,0.87,0.563,0.725,159.931,0.0173,0.0,0.119,0.451
19179,2 A.M.,King Von,Hip-Hop,2023,0.942,0.69,0.44,129.866,0.0655,0.0,0.0633,0.316
19180,3 A.M.,King Von,Hip-Hop,2023,0.885,0.485,0.073,139.989,0.0401,0.0,0.103,0.474
19181,Crazy Story,King Von,Hip-Hop,2023,0.83,0.504,0.15,157.004,0.014,2.74e-05,0.11,0.452
19182,MAMA.CITA (hasta la vista),Luísa Sonza,Pop,2023,0.778,0.706,0.71,129.027,0.0607,0.0,0.0969,0.133
19183,Poesia Acústica 13,Luísa Sonza,R&B,2023,0.572,0.579,0.5,127.982,0.469,0.0,0.136,0.128
19184,sentaDONA (Remix) s2,Luísa Sonza,Hip-Hop,2023,0.925,0.454,0.771,135.02,0.252,4.19e-06,0.128,0.273
19185,CORAÇÃO CIGANO - Ao Vivo,Luísa Sonza,Pop,2023,0.653,0.68,0.512,126.048,0.0962,0.0,0.884,0.0298
19186,CACHORRINHAS,Luísa Sonza,Hip-Hop,2023,0.709,0.696,0.484,98.119,0.16,0.0,0.248,0.275
19187,Hotel Caro,Luísa Sonza,Folk,2023,0.584,0.311,0.623,139.581,0.79,0.0,0.0862,0.232
19188,BRABA,Luísa Sonza,Pop,2023,0.811,0.689,0.663,144.015,0.181,2.55e-05,0.0784,0.0615
19189,penhasco.,Luísa Sonza,Folk,2023,0.43,0.467,0.382,77.249,0.775,0.0,0.0933,0.051
19190,CAFÉ DA MANHÃ ;P,Luísa Sonza,Pop,2023,0.758,0.809,0.962,151.097,0.0219,0.0,0.161,0.0566
19191,MODO TURBO,Luísa Sonza,Pop,2023,0.655,0.726,0.766,160.064,0.334,3.13e-06,0.232,0.0796
19192,Stick Season,Noah Kahan,R&B,2023,0.662,0.488,0.817,117.913,0.782,0.0,0.102,0.0682
19193,Homesick,Noah Kahan,Pop,2023,0.503,0.643,0.43,169.955,0.0261,2.27e-05,0.314,0.0407
19194,Northern Attitude,Noah Kahan,Pop,2023,0.512,0.636,0.312,121.431,0.113,3.8e-05,0.104,0.0469
19195,All My Love,Noah Kahan,R&B,2023,0.637,0.651,0.485,115.926,0.32,0.0,0.0938,0.0521
19196,Growing Sideways,Noah Kahan,R&B,2023,0.665,0.296,0.539,89.142,0.744,0.0,0.0922,0.0276
19197,Someone Like You (feat. Joy Oladokun),Noah Kahan,R&B,2023,0.614,0.526,0.366,177.913,0.468,0.0,0.0939,0.0603
19198,She Calls Me Back,Noah Kahan,Pop,2023,0.752,0.679,0.704,127.945,0.0853,0.0,0.28,0.0391
19199,False Confidence,Noah Kahan,Pop,2023,0.414,0.663,0.33,108.98,0.163,0.0,0.138,0.0456
19200,"Everywhere, Everything",Noah Kahan,Pop,2023,0.456,0.383,0.301,179.772,0.378,0.0,0.138,0.0344
19201,New Perspective,Noah Kahan,R&B,2023,0.685,0.522,0.509,156.529,0.264,1.31e-06,0.0837,0.0415
19202,IT'S YOU (feat. keshi),keshi,R&B,2023,0.697,0.368,0.451,90.011,0.835,0.00016,0.135,0.056
19203,beside you,keshi,Pop,2023,0.711,0.747,0.852,136.0,0.459,0.0,0.0957,0.0523
19204,like i need u,keshi,R&B,2023,0.748,0.465,0.412,119.872,0.399,0.0,0.294,0.0869
19205,2 soon,keshi,Pop,2023,0.517,0.663,0.146,174.032,0.146,0.0,0.322,0.0375
19206,drunk,keshi,R&B,2023,0.691,0.389,0.306,104.952,0.765,0.0,0.0941,0.0367
19207,SOMEBODY,keshi,R&B,2023,0.649,0.461,0.487,141.088,0.442,0.0,0.108,0.0449
19208,skeletons,keshi,R&B,2023,0.719,0.265,0.273,80.021,0.296,0.0865,0.108,0.0754
19209,less of you,keshi,R&B,2023,0.563,0.678,0.568,169.963,0.544,1.34e-06,0.117,0.0495
19210,i swear i'll never leave again,keshi,R&B,2023,0.569,0.319,0.32,79.997,0.853,0.000151,0.128,0.0277
19211,right here,keshi,Pop,2023,0.597,0.496,0.319,160.05,0.0839,0.0,0.117,0.077
19212,wait in the truck (feat. Lainey Wilson),HARDY,R&B,2023,0.534,0.466,0.23,140.0,0.277,0.0,0.0979,0.0272
19213,red (feat. Morgan Wallen),HARDY,Rock,2023,0.582,0.878,0.581,140.03,0.0305,0.0,0.0791,0.0404
19214,GIVE HEAVEN SOME HELL,HARDY,Pop,2023,0.639,0.843,0.528,126.047,0.0525,0.0,0.0854,0.0362
19215,ONE BEER (feat. Lauren Alaina & Devin Dawson),HARDY,Pop,2023,0.516,0.745,0.826,186.006,0.564,0.0,0.275,0.0774
19216,"Turn You Down (HARDY feat. Morgan Wallen, Zakk Wylde)",HARDY,Pop,2023,0.615,0.874,0.604,107.97,0.0131,0.0,0.33,0.104
19217,TRUCK BED,HARDY,Pop,2023,0.662,0.77,0.769,132.057,0.0875,0.0,0.35,0.0367
19218,He Went To Jared (HARDY feat. Morgan Wallen),HARDY,Rock,2023,0.565,0.806,0.683,140.084,0.054,7.73e-06,0.204,0.0482
19219,JACK,HARDY,Pop,2023,0.551,0.6,0.493,125.019,0.0295,2.94e-06,0.291,0.0295
19220,SOLD OUT,HARDY,Rock,2023,0.504,0.893,0.333,145.005,0.00556,1.83e-05,0.34,0.0488
19221,RADIO SONG (feat. Jeremy McKinnon),HARDY,Rock,2023,0.481,0.913,0.319,147.981,0.0213,1.48e-05,0.0544,0.0549
19222,She Don't Give a Fo,KHEA,R&B,2023,0.854,0.556,0.342,119.938,0.345,0.0,0.165,0.14
19223,Loca,KHEA,Pop,2023,0.834,0.753,0.462,113.058,0.342,0.0,0.108,0.0486
19224,Loca - Remix,KHEA,Pop,2023,0.795,0.751,0.537,113.033,0.337,0.0,0.0983,0.0675
19225,Cómo Le Digo,KHEA,Pop,2023,0.69,0.385,0.19,129.958,0.181,0.0,0.236,0.0817
19226,Además de Mí - Remix,KHEA,Pop,2023,0.397,0.613,0.405,78.4,0.0396,0.0,0.192,0.0549
19227,Dónde Estás,KHEA,R&B,2023,0.706,0.622,0.615,90.022,0.493,0.0,0.102,0.113
